Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,nov_header.message_name,nov_header.message_id,nov_header.message_type,nov_header.sequence_number,nov_header.time_status,nov_header.gps_week_number,nov_header.gps_week_milliseconds,latitude,longitude,height,north_velocity,east_velocity,up_velocity,roll,pitch,azimuth,status.status
1698855812.35787,24771,1698855812,357872247,novatel_imu_link,INSPVA,508,0,0,20,2286,318230540,44.2411473442,-76.5100457061,72.74974823,0.239,8.6182785034,0.0340003334,0.511941592,0.4163220546,88.2671452493,3
1698855812.37787,24772,1698855812,377872228,novatel_imu_link,INSPVA,508,0,0,20,2286,318230560,44.2411473881,-76.5100435473,72.7504196167,0.238,8.6236391068,0.035565488,0.5080046703,0.4103153663,88.2672953699,3
1698855812.39787,24773,1698855812,397872209,novatel_imu_link,INSPVA,508,0,0,20,2286,318230580,44.2411474312,-76.5100413867,72.7511291504,0.236,8.6344470978,0.0340612121,0.5066822616,0.4054054763,88.2664481846,3
1698855812.41787,24774,1698855812,417872190,novatel_imu_link,INSPVA,508,0,0,20,2286,318230600,44.2411474744,-76.5100392239,72.7517929077,0.238,8.6411943436,0.034161374,0.5056102257,0.3988032449,88.2674892633,3
1698855812.43787,24775,1698855812,437872171,novatel_imu_link,INSPVA,508,0,0,20,2286,318230620,44.2411475184,-76.510037059,72.752494812,0.245,8.6504507065,0.0355082601,0.5010554096,0.3935592588,88.2692512402,3
1698855812.45787,24776,1698855812,457872152,novatel_imu_link,INSPVA,508,0,0,20,2286,318230640,44.2411475632,-76.5100348927,72.7531967163,0.251,8.6539487839,0.0366789587,0.4875811962,0.3892622489,88.2716727972,3
1698855812.47787,24777,1698855812,477872133,novatel_imu_link,INSPVA,508,0,0,20,2286,318230660,44.2411476097,-76.5100327247,72.7539901733,0.258,8.6637220383,0.0408811122,0.4669596302,0.3883790696,88.2770273187,3
1698855812.49787,24778,1698855812,497872114,novatel_imu_link,INSPVA,508,0,0,20,2286,318230680,44.2411476561,-76.5100305551,72.7547683716,0.258,8.6687641144,0.0383559056,0.4412997913,0.3859668553,88.2808127414,3
1698855812.51787,24779,1698855812,517872095,novatel_imu_link,INSPVA,508,0,0,20,2286,318230700,44.2411477027,-76.5100283836,72.7555923462,0.255,8.6774139404,0.0439229868,0.4188997199,0.3857856647,88.2860514746,3
1698855812.53787,24780,1698855812,537872076,novatel_imu_link,INSPVA,508,0,0,20,2286,318230720,44.2411477484,-76.5100262109,72.7564239502,0.253,8.681183815,0.0404047966,0.3963106054,0.3908410871,88.2897108324,3
1698855812.55787,24781,1698855812,557872056,novatel_imu_link,INSPVA,508,0,0,20,2286,318230740,44.2411477936,-76.5100240364,72.7572555542,0.248,8.6892805099,0.043390587,0.3766389021,0.3933113218,88.2967755083,3
1698855812.57787,24782,1698855812,577872037,novatel_imu_link,INSPVA,508,0,0,20,2286,318230760,44.241147838,-76.5100218609,72.7581100464,0.244,8.694237709,0.0430308469,0.3622591319,0.4034876262,88.3062024888,3
1698855812.59787,24783,1698855812,597872018,novatel_imu_link,INSPVA,508,0,0,20,2286,318230780,44.2411478808,-76.5100196829,72.758934021,0.231,8.704410553,0.0402538851,0.3548536328,0.4113209975,88.3161459464,3
1698855812.61787,24784,1698855812,617871999,novatel_imu_link,INSPVA,508,0,0,20,2286,318230800,44.2411479223,-76.5100175031,72.7597503662,0.227,8.7111244202,0.0418724194,0.3559215842,0.4218820872,88.3272738143,3
1698855812.63787,24785,1698855812,637871980,novatel_imu_link,INSPVA,508,0,0,20,2286,318230820,44.2411479619,-76.5100153214,72.7605361938,0.213,8.71875,0.037411917,0.3638907204,0.4321251778,88.3370665727,3
1698855812.65787,24786,1698855812,657871961,novatel_imu_link,INSPVA,508,0,0,20,2286,318230840,44.2411480005,-76.5100131376,72.7612762451,0.212,8.7285985947,0.038601175,0.3761417197,0.4436405028,88.3475663701,3
1698855812.67787,24787,1698855812,677871942,novatel_imu_link,INSPVA,508,0,0,20,2286,318230860,44.2411480392,-76.5100109511,72.7620162964,0.215,8.7379312515,0.0350763425,0.3835913704,0.4528604029,88.3567503148,3
1698855812.69787,24788,1698855812,697871923,novatel_imu_link,INSPVA,508,0,0,20,2286,318230880,44.2411480785,-76.5100087623,72.7627029419,0.217,8.746591568,0.0361124575,0.3820736458,0.4600481724,88.3647082275,3
1698855812.71787,24789,1698855812,717871904,novatel_imu_link,INSPVA,508,0,0,20,2286,318230900,44.2411481187,-76.5100065713,72.763420105,0.219,8.7582368851,0.0358529948,0.3750938796,0.4710831753,88.3732535445,3
1698855812.73787,24790,1698855812,737871885,novatel_imu_link,INSPVA,508,0,0,20,2286,318230920,44.2411481581,-76.5100043772,72.7640838623,0.214,8.7675485611,0.0319767557,0.3658324553,0.4737653429,88.3794676111,3
1698855812.75787,24791,1698855812,757871866,novatel_imu_link,INSPVA,508,0,0,20,2286,318230940,44.2411481972,-76.5100021803,72.7647399902,0.209,8.781671524,0.0360461101,0.3618796538,0.4787380712,88.3859869381,3
1698855812.77787,24792,1698855812,777871847,novatel_imu_link,INSPVA,508,0,0,20,2286,318230960,44.2411482351,-76.5099999807,72.7654190063,0.204,8.7894258499,0.033184927,0.3607985039,0.4804938484,88.3905195462,3
1698855812.79787,24793,1698855812,797871828,novatel_imu_link,INSPVA,508,0,0,20,2286,318230980,44.2411482726,-76.5099977779,72.7660980225,0.202,8.8051528931,0.0355669558,0.36180714,0.476903724,88.3976838041,3
1698855812.81787,24794,1698855812,817871809,novatel_imu_link,INSPVA,508,0,0,20,2286,318231000,44.2411483103,-76.5099955721,72.7668151855,0.2,8.8112535477,0.0362944938,0.3667273664,0.4758070714,88.4069065041,3
1698855812.83787,24795,1698855812,837871789,novatel_imu_link,INSPVA,508,0,0,20,2286,318231020,44.2411483467,-76.5099933631,72.7675476074,0.193,8.826751709,0.0373276845,0.3753917141,0.4687449468,88.4148224635,3
1698855812.85787,24796,1698855812,857871770,novatel_imu_link,INSPVA,508,0,0,20,2286,318231040,44.2411483827,-76.5099911517,72.7683105469,0.189,8.8345355988,0.0417764224,0.3910937092,0.4611971296,88.4232599597,3
1698855812.87787,24797,1698855812,877871751,novatel_imu_link,INSPVA,508,0,0,20,2286,318231060,44.2411484176,-76.5099889365,72.7690963745,0.186,8.858212471,0.037276756,0.4098242629,0.4491933485,88.4293203508,3
1698855812.89787,24798,1698855812,897871732,novatel_imu_link,INSPVA,508,0,0,20,2286,318231080,44.241148451,-76.5099867145,72.7697296143,0.161,8.8809871674,0.0301947575,0.4403246951,0.4182308261,88.435533877,3
1698855812.91787,24799,1698855812,917871713,novatel_imu_link,INSPVA,508,0,0,20,2286,318231100,44.2411484818,-76.5099844913,72.7704086304,0.178,8.8728818893,0.0421449766,0.4729025253,0.3901843112,88.4376321328,3
1698855812.93787,24800,1698855812,937871694,novatel_imu_link,INSPVA,508,0,0,20,2286,318231120,44.241148517,-76.5099822673,72.771270752,0.188,8.886631012,0.04110061,0.489322086,0.3690356923,88.4423680923,3
1698855812.95787,24801,1698855812,957871675,novatel_imu_link,INSPVA,508,0,0,20,2286,318231140,44.2411485539,-76.5099800403,72.7719497681,0.202,8.898396492,0.0351661071,0.4855807181,0.3417418918,88.4399175899,3
1698855812.97787,24802,1698855812,977871656,novatel_imu_link,INSPVA,508,0,0,20,2286,318231160,44.2411485912,-76.50997781,72.7726898193,0.196,8.9046087265,0.0370719321,0.4857151943,0.3091108979,88.4367196147,3
1698855812.99787,24803,1698855812,997871637,novatel_imu_link,INSPVA,508,0,0,20,2286,318231180,44.2411486288,-76.5099755794,72.7733764648,0.199,8.9089784622,0.0372169614,0.4851602959,0.2855030072,88.4277096845,3
1698855813.01787,24804,1698855813,17871618,novatel_imu_link,INSPVA,508,0,0,20,2286,318231200,44.2411486662,-76.5099733472,72.7741012573,0.199,8.9132184982,0.0350851528,0.4880325946,0.263760253,88.4144031166,3
1698855813.03787,24805,1698855813,37871599,novatel_imu_link,INSPVA,508,0,0,20,2286,318231220,44.241148704,-76.5099711131,72.7747268677,0.198,8.92162323,0.0315123983,0.4955587407,0.2377679394,88.4040111468,3
1698855813.05787,24806,1698855813,57871580,novatel_imu_link,INSPVA,508,0,0,20,2286,318231240,44.2411487418,-76.5099688785,72.7753677368,0.2,8.9231414795,0.0343311317,0.5056942223,0.2232260083,88.3927073841,3
1698855813.07787,24807,1698855813,77871561,novatel_imu_link,INSPVA,508,0,0,20,2286,318231260,44.24114878,-76.5099666409,72.7759399414,0.203,8.9358463287,0.0245464891,0.5197449794,0.1975061987,88.3795843687,3
1698855813.09787,24808,1698855813,97871541,novatel_imu_link,INSPVA,508,0,0,20,2286,318231280,44.2411488188,-76.5099644028,72.7764434814,0.206,8.9349880219,0.0310705677,0.5377744552,0.1806129721,88.3628621508,3
1698855813.11787,24809,1698855813,117871522,novatel_imu_link,INSPVA,508,0,0,20,2286,318231300,44.241148858,-76.5099621638,72.7769927979,0.211,8.9390954971,0.0223277807,0.5578631705,0.1627124914,88.3422056545,3
1698855813.13787,24810,1698855813,137871503,novatel_imu_link,INSPVA,508,0,0,20,2286,318231320,44.2411488984,-76.509959924,72.7773971558,0.22,8.9458007812,0.0245642476,0.5735375742,0.1449967763,88.3196615164,3
1698855813.15787,24811,1698855813,157871484,novatel_imu_link,INSPVA,508,0,0,20,2286,318231340,44.2411489406,-76.5099576831,72.7778778076,0.231,8.9453525543,0.021779241,0.5840768307,0.131048086,88.2940372472,3
1698855813.17787,24812,1698855813,177871465,novatel_imu_link,INSPVA,508,0,0,20,2286,318231360,44.2411489852,-76.5099554435,72.7780838013,0.247,8.9341239929,-0.0026489745,0.5876759528,0.1272494485,88.2685572766,3
1698855813.19787,24813,1698855813,197871446,novatel_imu_link,INSPVA,508,0,0,20,2286,318231380,44.2411490297,-76.5099532058,72.7778015137,0.23,8.9403877258,-0.014011113,0.5939795022,0.1400995037,88.2376643562,3
1698855813.21787,24814,1698855813,217871427,novatel_imu_link,INSPVA,508,0,0,20,2286,318231400,44.2411490757,-76.5099509655,72.7777252197,0.27,8.9403743744,0.0044807708,0.5893812041,0.1389993658,88.2003848556,3
1698855813.23787,24815,1698855813,237871408,novatel_imu_link,INSPVA,508,0,0,20,2286,318231420,44.2411491247,-76.5099487265,72.7776794434,0.255,8.9454813004,-0.0086605418,0.5796365712,0.1567112793,88.1623374585,3
1698855813.25787,24816,1698855813,257871389,novatel_imu_link,INSPVA,508,0,0,20,2286,318231440,44.241149175,-76.5099464849,72.7775192261,0.294,8.9507522583,-0.0003060212,0.5717427932,0.1643669869,88.1191188646,3
1698855813.27787,24817,1698855813,277871370,novatel_imu_link,INSPVA,508,0,0,20,2286,318231460,44.2411492286,-76.5099442428,72.7775421143,0.294,8.9559955597,-0.0013333891,0.5559060682,0.1787330148,88.0740164487,3
1698855813.29787,24818,1698855813,297871351,novatel_imu_link,INSPVA,508,0,0,20,2286,318231480,44.2411492843,-76.5099420003,72.7774276733,0.305,8.9552297592,-0.0027142118,0.5349007868,0.1898845628,88.0304286898,3
1698855813.31787,24819,1698855813,317871332,novatel_imu_link,INSPVA,508,0,0,20,2286,318231500,44.2411493402,-76.5099397569,72.7774505615,0.316,8.9601287842,0.001569079,0.5243214985,0.2089967199,87.980730444,3
1698855813.33787,24820,1698855813,337871313,novatel_imu_link,INSPVA,508,0,0,20,2286,318231520,44.2411493985,-76.5099375125,72.7773895264,0.319,8.9632406235,-0.0012144351,0.524753878,0.2293853363,87.9311925344,3
1698855813.35787,24821,1698855813,357871294,novatel_imu_link,INSPVA,508,0,0,20,2286,318231540,44.2411494579,-76.509935268,72.7774734497,0.341,8.9618701935,0.0091982987,0.5154406279,0.2522194901,87.8781446504,3
1698855813.37787,24822,1698855813,377871274,novatel_imu_link,INSPVA,508,0,0,20,2286,318231560,44.2411495214,-76.5099330227,72.77759552,0.357,8.9716920853,0.0043701138,0.4968910645,0.2740658324,87.8258647958,3
1698855813.39787,24823,1698855813,397871255,novatel_imu_link,INSPVA,508,0,0,20,2286,318231580,44.2411495879,-76.5099307766,72.7777709961,0.377,8.9663667679,0.0167360958,0.4746766398,0.297693617,87.7689469919,3
1698855813.41787,24824,1698855813,417871236,novatel_imu_link,INSPVA,508,0,0,20,2286,318231600,44.2411496572,-76.5099285307,72.7781524658,0.391,8.9733304977,0.0192208774,0.4460090768,0.3283558435,87.7080308748,3
1698855813.43787,24825,1698855813,437871217,novatel_imu_link,INSPVA,508,0,0,20,2286,318231620,44.2411497289,-76.5099262838,72.7785263062,0.4,8.9744558334,0.0236549173,0.408672361,0.3510062161,87.6462542028,3
1698855813.45787,24826,1698855813,457871198,novatel_imu_link,INSPVA,508,0,0,20,2286,318231640,44.2411498015,-76.5099240361,72.7790985107,0.407,8.98072052,0.0314230062,0.3768038411,0.3753728066,87.5819230625,3
1698855813.47787,24827,1698855813,477871179,novatel_imu_link,INSPVA,508,0,0,20,2286,318231660,44.2411498752,-76.5099217876,72.7797012329,0.412,8.9811820984,0.0320005454,0.3518886397,0.3969826024,87.516386774,3
1698855813.49787,24828,1698855813,497871160,novatel_imu_link,INSPVA,508,0,0,20,2286,318231680,44.2411499503,-76.5099195391,72.7804107666,0.423,8.9814872742,0.0383540392,0.3261314567,0.4200265218,87.4518810411,3
1698855813.51787,24829,1698855813,517871141,novatel_imu_link,INSPVA,508,0,0,20,2286,318231700,44.2411500264,-76.5099172903,72.7811508179,0.423,8.9842710495,0.0378786959,0.3070500597,0.4416414207,87.388288934,3
1698855813.53787,24830,1698855813,537871122,novatel_imu_link,INSPVA,508,0,0,20,2286,318231720,44.2411501024,-76.509915041,72.7819824219,0.429,8.9863414764,0.0464371778,0.298182753,0.4632162581,87.3212361474,3
1698855813.55787,24831,1698855813,557871103,novatel_imu_link,INSPVA,508,0,0,20,2286,318231740,44.2411501817,-76.5099127905,72.7828674316,0.457,8.9930696487,0.0418751426,0.2851681531,0.4817216753,87.2561082474,3
1698855813.57787,24832,1698855813,577871084,novatel_imu_link,INSPVA,508,0,0,20,2286,318231760,44.2411502651,-76.509910539,72.7836914062,0.474,8.9958724976,0.0443806909,0.2573463786,0.4969163813,87.1919648285,3
1698855813.59787,24833,1698855813,597871065,novatel_imu_link,INSPVA,508,0,0,20,2286,318231780,44.2411503527,-76.5099082864,72.784614563,0.504,8.9995508194,0.047282353,0.2188845759,0.5089973542,87.1270084864,3
1698855813.61787,24834,1698855813,617871046,novatel_imu_link,INSPVA,508,0,0,20,2286,318231800,44.2411504451,-76.5099060339,72.7855606079,0.527,8.9964723587,0.052439861,0.1675910414,0.5211448496,87.0600607775,3
1698855813.63787,24835,1698855813,637871026,novatel_imu_link,INSPVA,508,0,0,20,2286,318231820,44.2411505431,-76.5099037822,72.7867050171,0.563,8.9913578033,0.0617263168,0.0993405202,0.5342061662,86.9951003487,3
1698855813.65787,24836,1698855813,657871007,novatel_imu_link,INSPVA,508,0,0,20,2286,318231840,44.241150647,-76.5099015316,72.7879486084,0.589,8.9915151596,0.0647201091,0.0139853097,0.5514606012,86.9311328216,3
1698855813.67787,24837,1698855813,677870988,novatel_imu_link,INSPVA,508,0,0,20,2286,318231860,44.2411507537,-76.5098992798,72.7892532349,0.59,8.9969234467,0.0673912689,-0.0681301196,0.5640722981,86.8666165464,3
1698855813.69787,24838,1698855813,697870969,novatel_imu_link,INSPVA,508,0,0,20,2286,318231880,44.2411508597,-76.5098970261,72.7905960083,0.585,9.0033655167,0.069832623,-0.1337718337,0.5682421263,86.8019931262,3
1698855813.71787,24839,1698855813,717870950,novatel_imu_link,INSPVA,508,0,0,20,2286,318231900,44.2411509638,-76.509894772,72.7920227051,0.568,9.00502491,0.075297758,-0.174358466,0.5762705695,86.7394933778,3
1698855813.73787,24840,1698855813,737870931,novatel_imu_link,INSPVA,508,0,0,20,2286,318231920,44.2411510656,-76.5098925164,72.7935028076,0.555,9.0100450516,0.0739813447,-0.1903771576,0.5754114303,86.6785163676,3
1698855813.75787,24841,1698855813,757870912,novatel_imu_link,INSPVA,508,0,0,20,2286,318231940,44.2411511645,-76.5098902607,72.7949981689,0.536,9.0116624832,0.078937307,-0.1817834477,0.5802213351,86.6169146786,3
1698855813.77787,24842,1698855813,777870893,novatel_imu_link,INSPVA,508,0,0,20,2286,318231960,44.2411512606,-76.5098880029,72.7965316772,0.525,9.0195083618,0.074776493,-0.1569618945,0.5760740052,86.5528964063,3
1698855813.79787,24843,1698855813,797870874,novatel_imu_link,INSPVA,508,0,0,20,2286,318231980,44.2411513552,-76.5098857442,72.7980270386,0.513,9.0222806931,0.0805839598,-0.1212995451,0.5717029326,86.4873171665,3
1698855813.81787,24844,1698855813,817870855,novatel_imu_link,INSPVA,508,0,0,20,2286,318232000,44.2411514478,-76.5098834845,72.7996673584,0.505,9.0206537247,0.0811262131,-0.076254953,0.5654176705,86.4164797717,3
1698855813.83787,24845,1698855813,837870836,novatel_imu_link,INSPVA,508,0,0,20,2286,318232020,44.2411515409,-76.5098812253,72.8012619019,0.523,9.0176286697,0.0800954923,-0.0407848085,0.560380918,86.3436065211,3
1698855813.85787,24846,1698855813,857870817,novatel_imu_link,INSPVA,508,0,0,20,2286,318232040,44.2411516393,-76.5098789675,72.8027954102,0.555,9.0110120773,0.0746414065,-0.0274606021,0.5609001233,86.2723507472,3
1698855813.87787,24847,1698855813,877870798,novatel_imu_link,INSPVA,508,0,0,20,2286,318232060,44.241151742,-76.5098767099,72.8042068481,0.573,9.0114536285,0.0678901151,-0.0359648761,0.5620837507,86.1979693698,3
1698855813.89787,24848,1698855813,897870779,novatel_imu_link,INSPVA,508,0,0,20,2286,318232080,44.2411518477,-76.5098744525,72.8055343628,0.585,9.0113611221,0.0691793561,-0.0425527444,0.5642047359,86.1255616446,3
1698855813.91787,24849,1698855813,917870759,novatel_imu_link,INSPVA,508,0,0,20,2286,318232100,44.2411519543,-76.5098721948,72.8069915771,0.584,9.0112333298,0.0781224892,-0.0443043164,0.5616448566,86.0536877149,3
1698855813.93787,24850,1698855813,937870740,novatel_imu_link,INSPVA,508,0,0,20,2286,318232120,44.2411520615,-76.509869938,72.8086547852,0.592,9.0045318604,0.0913354978,-0.0302203073,0.5605430671,85.9877324452,3
1698855813.95787,24851,1698855813,957870721,novatel_imu_link,INSPVA,508,0,0,20,2286,318232140,44.2411521714,-76.5098676831,72.8105545044,0.611,8.996928215,0.0966700613,-0.0124851812,0.5713321908,85.9309251113,3
1698855813.97787,24852,1698855813,977870702,novatel_imu_link,INSPVA,508,0,0,20,2286,318232160,44.2411522833,-76.5098654297,72.8123016357,0.611,8.9937381744,0.0800182223,0.0048291881,0.5845804344,85.8762587278,3
1698855813.99787,24853,1698855813,997870683,novatel_imu_link,INSPVA,508,0,0,20,2286,318232180,44.2411523949,-76.5098631765,72.8139266968,0.61,8.9909820557,0.0870568603,0.0366849938,0.597532838,85.822189181,3
1698855814.01787,24854,1698855814,17870664,novatel_imu_link,INSPVA,508,0,0,20,2286,318232200,44.2411525065,-76.5098609249,72.815612793,0.611,8.9825305939,0.0813491195,0.0793478795,0.6245516665,85.7681539039,3
1698855814.03787,24855,1698855814,37870645,novatel_imu_link,INSPVA,508,0,0,20,2286,318232220,44.241152619,-76.5098586731,72.8172302246,0.616,8.9878530502,0.0868444517,0.1189595381,0.6464087414,85.7120456388,3
1698855814.05787,24856,1698855814,57870626,novatel_imu_link,INSPVA,508,0,0,20,2286,318232240,44.2411527318,-76.5098564199,72.8189926147,0.614,8.9978246689,0.0863594264,0.1644852905,0.6706376667,85.6559045978,3
1698855814.07787,24857,1698855814,77870607,novatel_imu_link,INSPVA,508,0,0,20,2286,318232260,44.2411528446,-76.5098541647,72.8205871582,0.618,8.9971103668,0.0785775408,0.2026713153,0.6780965177,85.6000527746,3
1698855814.09787,24858,1698855814,97870588,novatel_imu_link,INSPVA,508,0,0,20,2286,318232280,44.2411529586,-76.5098519106,72.8222427368,0.626,8.9988708496,0.087680161,0.2409283239,0.7006321029,85.5475919617,3
1698855814.11787,24859,1698855814,117870569,novatel_imu_link,INSPVA,508,0,0,20,2286,318232300,44.2411530742,-76.5098496542,72.8238601685,0.641,9.0075855255,0.0751947537,0.2651544996,0.7110764752,85.4952661215,3
1698855814.13787,24860,1698855814,137870550,novatel_imu_link,INSPVA,508,0,0,20,2286,318232320,44.2411531938,-76.5098473967,72.8254165649,0.664,9.0101776123,0.083849147,0.276475137,0.7181275156,85.448336202,3
1698855814.15787,24861,1698855814,157870531,novatel_imu_link,INSPVA,508,0,0,20,2286,318232340,44.2411533166,-76.5098451392,72.8269958496,0.683,9.009016037,0.0737985894,0.2795659465,0.7254251576,85.4036337868,3
1698855814.17787,24862,1698855814,177870512,novatel_imu_link,INSPVA,508,0,0,20,2286,318232360,44.2411534421,-76.5098428816,72.828453064,0.695,9.0107774734,0.0770419464,0.2761614926,0.7302055383,85.3626320106,3
1698855814.19787,24863,1698855814,197870492,novatel_imu_link,INSPVA,508,0,0,20,2286,318232380,44.2411535704,-76.5098406243,72.8300094604,0.711,9.0081930161,0.077591233,0.2753668568,0.7398329119,85.3300149735,3
1698855814.21787,24864,1698855814,217870473,novatel_imu_link,INSPVA,508,0,0,20,2286,318232400,44.2411536993,-76.5098383668,72.8315505981,0.71,9.0145788193,0.0815672949,0.2733550498,0.7451217648,85.3014978507,3
1698855814.23787,24865,1698855814,237870454,novatel_imu_link,INSPVA,508,0,0,20,2286,318232420,44.2411538302,-76.5098361071,72.8333969116,0.73,9.02597332,0.1020295843,0.2754316112,0.7409223002,85.2799865732,3
1698855814.25787,24866,1698855814,257870435,novatel_imu_link,INSPVA,508,0,0,20,2286,318232440,44.2411539628,-76.5098338452,72.8354415894,0.731,9.0325708389,0.1013360843,0.2763599578,0.7287116803,85.2633271421,3
1698855814.27787,24867,1698855814,277870416,novatel_imu_link,INSPVA,508,0,0,20,2286,318232460,44.2411540953,-76.5098315823,72.8374328613,0.729,9.0347290039,0.1008304805,0.2858875888,0.7158436649,85.2473775541,3
1698855814.29787,24868,1698855814,297870397,novatel_imu_link,INSPVA,508,0,0,20,2286,318232480,44.2411542275,-76.5098293186,72.8394851685,0.738,9.0373325348,0.1063901559,0.292432829,0.7000646553,85.2271473285,3
1698855814.31787,24869,1698855814,317870378,novatel_imu_link,INSPVA,508,0,0,20,2286,318232500,44.2411543626,-76.5098270546,72.8416290283,0.753,9.040810585,0.1066097245,0.2921532739,0.6812106765,85.2099002713,3
1698855814.33787,24870,1698855814,337870359,novatel_imu_link,INSPVA,508,0,0,20,2286,318232520,44.2411545,-76.5098247896,72.8436813354,0.767,9.0443334579,0.0967969298,0.277703289,0.6608337496,85.1928099607,3
1698855814.35787,24871,1698855814,357870340,novatel_imu_link,INSPVA,508,0,0,20,2286,318232540,44.2411546377,-76.5098225239,72.8455200195,0.757,9.0467987061,0.091357097,0.2621181531,0.6392849452,85.1746861718,3
1698855814.37787,24872,1698855814,377870321,novatel_imu_link,INSPVA,508,0,0,20,2286,318232560,44.2411547736,-76.5098202587,72.8474655151,0.748,9.0397396088,0.1021858975,0.2573807771,0.6213828487,85.1575849797,3
1698855814.39787,24873,1698855814,397870302,novatel_imu_link,INSPVA,508,0,0,20,2286,318232580,44.2411549084,-76.5098179949,72.849395752,0.752,9.0387144089,0.0889979675,0.2538396934,0.6139419755,85.1426346655,3
1698855814.41787,24874,1698855814,417870283,novatel_imu_link,INSPVA,508,0,0,20,2286,318232600,44.2411550448,-76.5098157312,72.8511199951,0.758,9.0390625,0.0870526806,0.244066532,0.6066573444,85.1326428564,3
1698855814.43787,24875,1698855814,437870264,novatel_imu_link,INSPVA,508,0,0,20,2286,318232620,44.2411551811,-76.5098134683,72.8528366089,0.758,9.0357522964,0.0809718519,0.2360107546,0.6050576982,85.1246683436,3
1698855814.45787,24876,1698855814,457870244,novatel_imu_link,INSPVA,508,0,0,20,2286,318232640,44.2411553165,-76.5098112049,72.8543930054,0.749,9.0419816971,0.0787476227,0.2321468034,0.6007859927,85.1187363929,3
1698855814.47787,24877,1698855814,477870225,novatel_imu_link,INSPVA,508,0,0,20,2286,318232660,44.2411554513,-76.5098089399,72.856010437,0.747,9.0474805832,0.0817312598,0.236999886,0.5994856482,85.1157671421,3
1698855814.49787,24878,1698855814,497870206,novatel_imu_link,INSPVA,508,0,0,20,2286,318232680,44.2411555839,-76.5098066736,72.8576278687,0.733,9.051410675,0.0816165507,0.2519582399,0.5930312832,85.1146108085,3
1698855814.51787,24879,1698855814,517870187,novatel_imu_link,INSPVA,508,0,0,20,2286,318232700,44.2411557155,-76.5098044068,72.8593215942,0.733,9.0591535568,0.0856395885,0.277213649,0.5863707478,85.1175343615,3
1698855814.53787,24880,1698855814,537870168,novatel_imu_link,INSPVA,508,0,0,20,2286,318232720,44.2411558471,-76.5098021371,72.8608856201,0.739,9.0709695816,0.0691803917,0.2932992425,0.5698036998,85.1214389502,3
1698855814.55787,24881,1698855814,557870149,novatel_imu_link,INSPVA,508,0,0,20,2286,318232740,44.2411559806,-76.5097998663,72.8622436523,0.75,9.0683908463,0.0692026168,0.2979154824,0.5530398653,85.1267736514,3
1698855814.57787,24882,1698855814,577870130,novatel_imu_link,INSPVA,508,0,0,20,2286,318232760,44.2411561154,-76.5097975949,72.8635787964,0.756,9.0755834579,0.0635219812,0.2918472039,0.5403894818,85.1293525462,3
1698855814.59787,24883,1698855814,597870111,novatel_imu_link,INSPVA,508,0,0,20,2286,318232780,44.2411562509,-76.5097953217,72.8648071289,0.758,9.0823011398,0.0620256811,0.2795691932,0.5205809382,85.1284533568,3
1698855814.61787,24884,1698855814,617870092,novatel_imu_link,INSPVA,508,0,0,20,2286,318232800,44.2411563874,-76.5097930474,72.8660354614,0.766,9.0866937637,0.0565112233,0.2610572706,0.4973858491,85.1252522342,3
1698855814.63787,24885,1698855814,637870073,novatel_imu_link,INSPVA,508,0,0,20,2286,318232820,44.2411565246,-76.5097907721,72.8670578003,0.762,9.0893726349,0.0477565452,0.2420360061,0.4733592324,85.1238963873,3
1698855814.65787,24886,1698855814,657870054,novatel_imu_link,INSPVA,508,0,0,20,2286,318232840,44.2411566605,-76.5097884961,72.868057251,0.753,9.0897140503,0.0547862723,0.2287000326,0.4524251211,85.1238410318,3
1698855814.67787,24887,1698855814,677870035,novatel_imu_link,INSPVA,508,0,0,20,2286,318232860,44.2411567947,-76.5097862193,72.8691711426,0.741,9.0947132111,0.057166867,0.2266268307,0.4334228239,85.125756576,3
1698855814.69787,24888,1698855814,697870016,novatel_imu_link,INSPVA,508,0,0,20,2286,318232880,44.2411569277,-76.5097839418,72.8703384399,0.74,9.0965833664,0.0608314984,0.2318266844,0.411348864,85.1323101193,3
1698855814.71787,24889,1698855814,717869997,novatel_imu_link,INSPVA,508,0,0,20,2286,318232900,44.2411570593,-76.5097816637,72.87159729,0.72,9.1016788483,0.0636760518,0.2507850522,0.3903523685,85.1397610404,3
1698855814.73787,24890,1698855814,737869977,novatel_imu_link,INSPVA,508,0,0,20,2286,318232920,44.2411571872,-76.509779385,72.8727874756,0.704,9.0985994339,0.0575669035,0.2842569335,0.3725399257,85.1437911245,3
1698855814.75787,24891,1698855814,757869958,novatel_imu_link,INSPVA,508,0,0,20,2286,318232940,44.2411573128,-76.5097771065,72.8739242554,0.69,9.096452713,0.0573034957,0.3251091341,0.3627953979,85.148781686,3
1698855814.77787,24892,1698855814,777869939,novatel_imu_link,INSPVA,508,0,0,20,2286,318232960,44.241157437,-76.5097748287,72.8750228882,0.687,9.0941457748,0.0562121347,0.3667266787,0.3604138676,85.1536896035,3
1698855814.79787,24893,1698855814,797869920,novatel_imu_link,INSPVA,508,0,0,20,2286,318232980,44.2411575611,-76.5097725521,72.8761825562,0.691,9.0872182846,0.0603727773,0.3984951759,0.361404195,85.1571421331,3
